brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,hp,liters
Chevrolet,Silverado 3500 LTZ,2022,85200,Diesel,10-Speed A/T,Silver,Gray,0,1,67500.0,445.0,6.6
Volkswagen,Golf GTI 2.0T SE 4-Door,2018,63450,Gasoline,6-Speed M/T,White,Black,0,1,24325.0,220.0,2.0
Dodge,Ram 1500 SRT-10,2004,73000,Gasoline,6-Speed M/T,Black,Gray,0,1,22500.0,500.0,8.3
Scion,tC Anniversary Edition,2014,115000,Gasoline,6-Speed M/T,Silver,Silver,0,1,11495.0,179.0,2.5
Land,Rover Range Rover 5.0L Supercharged Autobiography,2016,56000,Gasoline,8-Speed A/T,Black,Brown,0,1,49900.0,510.0,5.0
Lexus,LS 500 Base,2018,67296,Gasoline,"Automatic, 10-Spd",–,–,0,0,40900.0,301.0,3.5
Chevrolet,Suburban 1500 LT,2015,179200,Gasoline,6-Speed A/T,Black,–,1,1,16000.0,355.0,5.3
Maserati,GranTurismo Base,2015,28000,Gasoline,6-Speed A/T,White,Red,0,1,44999.0,444.0,4.7
Porsche,911 Carrera Turbo,2003,155000,Gasoline,6-Speed M/T,Black,Black,0,1,55000.0,415.0,3.6
Hyundai,Sonata Hybrid Base,2012,154000,Hybrid,A/T,Green,Gray,1,1,8500.0,206.0,2.4
Cadillac,CTS Luxury,2012,62500,Gasoline,6-Speed A/T,Red,Beige,1,1,18955.0,270.0,3.0
BMW,323 Ci,2000,177700,Gasoline,5-Speed A/T,Silver,Black,0,1,2500.0,170.0,2.5
Tesla,Model 3 Standard Range Plus,2019,83700,Gasoline,A/T,Black,Black,1,1,26000.0,271.0,3.5
Chevrolet,1500 Cheyenne Extended Cab,1995,120000,Gasoline,4-Speed A/T,White,Brown,1,1,6500.0,355.0,5.3
Nissan,370Z Touring,2012,65000,Gasoline,6-Speed M/T,Gray,Black,0,1,21500.0,332.0,3.7
Mercedes-Benz,GLS 450 Base 4MATIC,2018,62808,Gasoline,Automatic,Black,–,1,0,38598.0,362.0,3.0
Ford,Mustang GT Premium,2021,3000,Gasoline,6-Speed M/T,Red,Black,0,1,49500.0,460.0,5.0
Audi,Q5 2.0T Premium,2012,119000,Gasoline,A/T,Gray,–,0,1,12000.0,211.0,2.0
RAM,2500 Big Horn,2013,198868,Diesel,6-Speed A/T,Brown,Beige,0,1,25000.0,350.0,6.7
Dodge,Ram 1500 ST,2011,188000,Gasoline,A/T,Silver,Black,1,1,8500.0,210.0,3.7
Mercedes-Benz,C-Class C 300 4MATIC Sport,2013,157405,Gasoline,A/T,Black,Black,0,1,10750.0,248.0,3.5
Dodge,Challenger SRT Hellcat,2016,8228,Gasoline,8-Speed A/T,Blue,Black,0,1,62500.0,707.0,6.2
Land,Rover Range Rover 3.0L Supercharged HSE,2018,73101,Gasoline,A/T,Blue,Beige,0,1,42950.0,380.0,3.0
BMW,M4 Base,2018,10950,Gasoline,6-Speed M/T,White,White,0,1,60995.0,425.0,3.0
Mercedes-Benz,S-Class S 560 4MATIC,2018,63160,Gasoline,A/T,Black,–,1,1,47000.0,463.0,4.0
Land,Rover Range Rover 5.0L V8 Supercharged,2019,31866,Gasoline,"Automatic, 8-Spd",–,–,0,0,68900.0,518.0,5.0
Chevrolet,Express 3500 Base,2009,75000,Gasoline,A/T,White,Gray,0,1,18900.0,319.0,6.0
Toyota,4Runner TRD Pro,2016,98000,Gasoline,A/T,Black,Black,1,1,36000.0,270.0,4.0
Mazda,MX-5 Miata Grand Touring,2012,33576,Gasoline,6-Speed M/T,Red,Beige,0,1,18900.0,167.0,2.0
Volkswagen,Touareg VR6 Lux,2012,123200,Gasoline,A/T,Gray,Beige,1,1,12449.0,280.0,3.6
Jaguar,XJ Base,2013,112000,Gasoline,A/T,Blue,White,0,1,8800.0,340.0,3.0
Chevrolet,Camaro 2SS,2010,68000,Gasoline,6-Speed A/T,Gray,Gray,1,1,19500.0,426.0,6.2
INFINITI,G37 x,2012,120000,Gasoline,Transmission w/Dual Shift Mode,Red,Black,1,1,14500.0,328.0,3.7
BMW,X6 xDrive50i,2019,45000,Gasoline,8-Speed A/T,Silver,Black,1,1,46999.0,445.0,4.4
Chevrolet,Camaro LT1,2022,6700,Gasoline,10-Speed A/T,Gray,Black,0,1,39500.0,455.0,6.2
Porsche,Taycan Base,2021,6785,Gasoline,2-Speed Automatic,Gentian Blue Metallic,Black,0,0,99175.0,375.0,3.45
Mercedes-Benz,S-Class S 63 AMG,2015,40900,Gasoline,7-Speed A/T,White,–,0,1,59750.0,577.0,5.5
Cadillac,Escalade ESV Premium Luxury,2018,74150,Gasoline,10-Speed A/T,Gold,Brown,0,1,45000.0,420.0,6.2
Toyota,Camry Hybrid XLE,2014,94448,Hybrid,A/T,Silver,Gray,0,1,15999.0,200.0,2.5
Audi,A6 3.0T Prestige,2015,108000,Gasoline,Transmission w/Dual Shift Mode,Black,Brown,0,1,19998.0,310.0,3.0
BMW,X5 M Base,2012,118000,Gasoline,Transmission w/Dual Shift Mode,White,Orange,1,1,17000.0,555.0,4.4
Jaguar,F-PACE SVR,2020,38800,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,57500.0,550.0,5.0
BMW,740 i,2017,55000,Gasoline,Transmission w/Dual Shift Mode,White,Black,0,1,40000.0,320.0,3.0
BMW,M340 i xDrive,2021,34967,Hybrid,8-Speed A/T,Blue,Beige,1,1,49999.0,382.0,3.0
Jeep,Wrangler Unlimited Sport,2016,85325,Gasoline,5-Speed A/T,Black,Black,0,1,30000.0,285.0,3.6
RAM,2500 Tradesman,2018,63750,Gasoline,6-Speed A/T,Gray,Gray,0,1,36000.0,410.0,6.4
Ford,Mustang V6,2016,87248,Gasoline,6-Speed A/T,Black,Black,0,1,19999.0,300.0,3.7
BMW,328 i,1997,206000,Gasoline,5-Speed M/T,Red,Black,1,1,15900.0,190.0,2.8
Mercedes-Benz,GL-Class GL 450,2011,112854,Gasoline,7-Speed A/T,White,Black,0,1,11999.0,335.0,4.7
Rivian,R1S Adventure Package,2023,1150,Gasoline,A/T,Green,Black,0,1,96850.0,835.0,3.5
Tesla,Model Y Long Range,2023,10000,Gasoline,A/T,Blue,Black,0,1,48000.0,425.0,3.5
Mercedes-Benz,E-Class E 350,2022,14100,Gasoline,9-Speed A/T,Gray,Black,0,1,53000.0,255.0,2.0
BMW,X7 xDrive40i,2023,14360,Hybrid,8-Speed A/T,Black,Black,0,1,85495.0,375.0,3.0
Chevrolet,Trailblazer RS,2023,10000,Gasoline,9-Speed A/T,Blue,Black,0,1,32000.0,155.0,1.3
Chevrolet,Suburban 1500 LTZ,2015,217500,Gasoline,A/T,Black,Black,0,1,20000.0,355.0,5.3
Chevrolet,Suburban Premier,2021,73846,Gasoline,10-Speed Automatic,Midnight Blue Metallic,Jet Black,0,1,60995.0,355.0,5.3
Jeep,Gladiator Overland,2020,40000,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,0,1,45000.0,285.0,3.6
GMC,Yukon XL AT4,2023,9980,Gasoline,10-Speed A/T,Black,Black,0,1,82000.0,355.0,5.3
Mazda,Mazda6 Grand Touring Reserve,2019,41997,Gasoline,6-Speed A/T,Black,Black,0,1,24995.0,227.0,2.5
Alfa,Romeo Giulia Ti,2021,2000,Gasoline,8-Speed A/T,Blue,Brown,0,1,39000.0,280.0,2.0
Mercedes-Benz,CLA-Class CLA 250,2016,42750,Gasoline,Transmission w/Dual Shift Mode,Black,Black,1,1,22999.0,208.0,2.0
BMW,330 330i xDrive,2019,19473,Gasoline,Automatic,Alpine White,Canberra Beige,0,0,31698.0,335.0,3.0
Volkswagen,Beetle 2.0T S,2019,35340,Gasoline,A/T,Black,Gray,0,1,23000.0,174.0,2.0
Mercedes-Benz,CLK-Class CLK 350,2008,93000,Gasoline,7-Speed A/T,White,Beige,1,1,12000.0,268.0,3.5
Audi,RS 7 4.0T Prestige,2014,66150,Gasoline,8-Speed A/T,White,Black,1,1,47995.0,560.0,4.0
Volvo,XC60 Recharge Plug-In Hybrid T8 Inscription,2022,19352,Plug-In Hybrid,8-Speed A/T,Blue,Beige,0,1,54599.0,455.0,2.0
Land,Rover Range Rover Supercharged LWB,2020,81000,Gasoline,A/T,Black,Black,0,1,64800.0,518.0,5.0
Toyota,Sequoia Limited,2011,183000,Gasoline,6-Speed A/T,Gold,Beige,0,1,16000.0,381.0,5.7
Jeep,Wrangler X,2004,44000,Gasoline,M/T,Green,Green,1,1,24999.0,190.0,4.0
Audi,S5 3.0T Premium,2021,18100,Gasoline,8-Speed A/T,Gray,Gray,0,1,51800.0,349.0,3.0
Land,Rover Range Rover Sport Supercharged,2011,40000,Gasoline,Transmission w/Dual Shift Mode,Blue,Brown,1,1,20000.0,510.0,5.0
Mercedes-Benz,Sprinter 2500,2011,120000,Diesel,5-Speed A/T,Black,Gray,0,1,31999.0,188.0,3.0
Toyota,Sequoia Platinum,2023,325,Hybrid,10-Speed A/T,Blue,Gray,0,1,84997.0,437.0,3.4
Maserati,Quattroporte S GranLusso,2017,55000,Gasoline,A/T,Blue,Black,0,1,39100.0,405.0,3.0
Toyota,Land Cruiser Base,1996,233000,Gasoline,A/T,Blue,Gray,0,1,7500.0,381.0,5.7
Lamborghini,Aventador SVJ Base,2021,6987,Gasoline,7-Speed,–,Nero Ade,0,1,99175.0,759.0,6.5
Ford,Mustang Bullitt,2019,48500,Gasoline,6-Speed M/T,Black,Black,1,1,44999.0,480.0,5.0
RAM,2500 Tradesman,2018,52000,Diesel,6-Speed A/T,Gray,Black,0,1,50000.0,350.0,6.7
Toyota,FJ Cruiser Base,2007,179000,Gasoline,A/T,Silver,Black,1,1,17900.0,239.0,4.0
Dodge,Charger Scat Pack,2019,42626,Gasoline,8-Speed A/T,Silver,Red,0,1,42000.0,485.0,6.4
Lexus,GX 460 Base,2018,65900,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,1,1,34700.0,301.0,4.6
Genesis,GV80 2.5T,2022,7523,Gasoline,8-Speed Automatic,Black,Black,0,0,54543.0,300.0,2.5
Jaguar,F-PACE 30t R-Sport,2019,34365,Gasoline,Automatic,Yulong,Ebony,0,0,59598.0,340.0,2.0
Kia,Sportage S,2021,16949,Gasoline,6-Speed Automatic,Hyper Red,Black,0,1,24995.0,201.0,2.4
Mercedes-Benz,S-Class S 580 4MATIC,2022,7968,Hybrid,9-Speed A/T,White,White,0,1,99175.0,496.0,4.0
Porsche,Panamera Base,2018,61000,Gasoline,Transmission w/Dual Shift Mode,Gray,Gray,0,1,57500.0,330.0,3.0
INFINITI,QX80 Base,2018,100564,Gasoline,7-Speed Automatic,Black,Graphite,0,0,23105.0,400.0,5.6
Ford,Maverick Lariat,2022,13700,Hybrid,CVT Transmission,Blue,Brown,0,1,39500.0,191.0,2.5
Kia,Telluride SX,2021,38612,Gasoline,8-Speed Automatic,Ebony Black,Black,0,0,42242.0,291.0,3.8
Chevrolet,Colorado Z85,2005,155000,Gasoline,A/T,Blue,Gray,1,1,7995.0,220.0,3.5
Mercedes-Benz,E-Class E 550,2017,56000,Gasoline,Transmission w/Dual Shift Mode,Gray,White,0,1,35750.0,402.0,4.7
Land,Rover Range Rover Sport SVR,2022,15107,Gasoline,8-Speed Automatic,Santorini Black Metallic,Ebony,0,0,99175.0,575.0,5.0
Toyota,Corolla Hybrid LE,2022,44459,Hybrid,A/T,Silver,Gray,0,1,22945.0,121.0,1.8
Mercedes-Benz,E-Class E 300 4MATIC,2017,31000,Gasoline,A/T,Blue,White,1,1,38000.0,241.0,2.0
Mercedes-Benz,SLK-Class SLK 350,2012,44000,Gasoline,Transmission w/Dual Shift Mode,Gray,White,1,1,22222.0,302.0,3.5
Mercedes-Benz,E-Class E 400 4MATIC,2018,22558,Gasoline,9-Speed Automatic,Black,Black,0,1,47645.0,362.0,3.0
Jeep,Wrangler X,2003,116157,Gasoline,4-Speed A/T,Beige,Beige,0,1,14250.0,210.0,4.0
Lincoln,Navigator Premiere,2018,23500,Gasoline,10-Speed A/T,Black,Black,1,1,50000.0,450.0,3.5
Chevrolet,Corvette Base,2008,28150,Gasoline,Transmission w/Dual Shift Mode,Red,Beige,0,1,31000.0,430.0,6.2
GMC,Yukon XL Denali,2016,137500,Gasoline,A/T,Black,Black,1,1,29500.0,420.0,6.2
Mercedes-Benz,Metris Base,2021,2284,Gasoline,9-Speed Automatic,Black,Tan,0,1,99175.0,208.0,2.0
Land,Rover Range Rover P530 SE LWB 7 Seat,2023,350,Gasoline,Transmission w/Dual Shift Mode,Black,Beige,0,1,99175.0,523.0,4.4
Ford,Explorer XLT,2017,169000,E85 Flex Fuel,A/T,White,Beige,0,1,13000.0,290.0,3.5
Ferrari,488 GTB Base,2018,17761,Gasoline,7-Speed Automatic with Auto-Shift,Rosso Corsa,Nero,0,0,99175.0,611.0,3.9
Chevrolet,Camaro 2SS,2010,8949,Gasoline,M/T,Yellow,Black,0,1,30000.0,426.0,6.2
BMW,750 i xDrive,2020,25108,Gasoline,8-Speed A/T,Black,Black,0,0,66000.0,523.0,4.4
Land,Rover Range Rover 3.0L Supercharged HSE,2016,103000,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,33999.0,380.0,3.0
Porsche,911 Carrera 4 Cabriolet,2003,87600,Gasoline,Transmission w/Dual Shift Mode,Black,Black,1,1,32000.0,315.0,3.6
Maserati,MC20 Base,2022,1087,Gasoline,8-Speed Automatic with Auto-Shift,Matte White,Black,0,1,99175.0,405.0,3.0
Mercedes-Benz,CLA-Class CLA 250,2015,76753,Gasoline,A/T,Red,Black,1,1,15999.0,208.0,2.0
Mercedes-Benz,Metris Base,2019,10500,Gasoline,A/T,Black,Brown,0,1,79500.0,208.0,2.0
Mercedes-Benz,E-Class E 350 4MATIC,2011,199000,Gasoline,7-Speed A/T,Silver,Black,0,1,9250.0,268.0,3.5
Lexus,LS 460 L,2007,127980,Gasoline,8-Speed A/T,Blue,Beige,0,1,9999.0,380.0,4.6
BMW,X6 xDrive40i,2023,16307,Hybrid,A/T,Red,White,0,1,71400.0,335.0,3.0
Audi,S5 3.0T Prestige,2021,13566,Gasoline,1-Speed Automatic,Daytona Gray Pearl Effect,Magma Red,0,0,57900.0,343.5,3.0
Audi,Q7 Premium Plus,2022,22588,Hybrid,Automatic,Navarra Blue,Saiga Beige,0,0,52598.0,333.0,3.0
Jaguar,XE 25t,2019,41452,Gasoline,Transmission w/Dual Shift Mode,White,Black,1,1,22500.0,247.0,2.0
Genesis,G80 3.3T Sport,2019,57500,Gasoline,A/T,Red,Black,0,1,32990.0,365.0,3.3
BMW,M2 Competition,2020,500,Gasoline,7-Speed A/T,Black,Black,0,1,70000.0,405.0,3.0
Subaru,Impreza WRX Premium,2014,55000,Gasoline,5-Speed M/T,White,Black,0,1,30000.0,265.0,2.5
GMC,Sierra 2500 Base,2021,8210,Gasoline,A/T,White,Black,0,1,55000.0,401.0,6.6
Lincoln,Nautilus Reserve,2021,18160,Gasoline,8-Speed Automatic,Silver Radiance,Slate,0,0,46850.0,335.0,2.7
Jaguar,XF XFR-S,2013,4279,Gasoline,8-Speed A/T,White,Black,0,0,70000.0,550.0,5.0
Mercedes-Benz,Sprinter Normal Roof,2013,39748,Diesel,A/T,Silver,Black,1,1,54995.0,188.0,3.0
Toyota,Land Cruiser Base,1998,160000,Gasoline,4-Speed A/T,White,Beige,1,1,12490.0,230.0,4.7
Toyota,Tacoma PreRunner,2013,65000,Gasoline,A/T,Silver,Gray,0,1,20500.0,159.0,2.7
BMW,Z4 sDrive28i,2016,59000,Gasoline,8-Speed A/T,Black,Beige,0,1,25000.0,240.0,2.0
BMW,530e Base,2022,22700,Plug-In Hybrid,A/T,White,Black,0,1,47000.0,288.0,2.0
Mercedes-Benz,GLA 250 Base 4MATIC,2018,56578,E85 Flex Fuel,7-Speed A/T,White,Black,0,1,20900.0,208.0,2.0
Hyundai,Genesis 4.6,2010,153332,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,1,1,10000.0,378.0,4.6
Cadillac,ATS 3.6L Luxury,2013,89700,Gasoline,6-Speed A/T,Black,Red,0,1,17999.0,321.0,3.6
Lincoln,Town Car Signature,2002,118600,Gasoline,A/T,Black,Gray,1,1,5230.0,220.0,4.6
GMC,Sierra 1500 SLT,2021,23400,Gasoline,A/T,Black,Black,0,1,52000.0,420.0,6.2
Mercedes-Benz,Sprinter High Roof,2015,110000,Diesel,A/T,White,Gray,0,1,29000.0,188.0,3.0
Jaguar,XJ Vanden Plas,2008,87888,Gasoline,6-Speed A/T,Black,Black,0,1,11990.0,300.0,4.2
Lexus,RC 350 Base,2015,73800,Gasoline,6-Speed Automatic,Black,Black,0,0,26999.0,306.0,3.5
Audi,S3 2.0T Premium Plus,2015,78124,Gasoline,6-Speed A/T,Blue,Black,0,1,21500.0,292.0,2.0
Subaru,WRX Limited,2015,91000,Gasoline,6-Speed M/T,Red,Black,1,1,19000.0,268.0,2.0
Dodge,Ram 2500 SLT Quad Cab,2003,114000,Gasoline,5-Speed A/T,White,Beige,1,1,10700.0,345.0,5.7
Subaru,WRX Limited,2015,76000,Gasoline,6-Speed M/T,Blue,Black,0,1,21000.0,268.0,2.0
Audi,RS 4 4.2 quattro L,2008,146500,Gasoline,6-Speed M/T,Red,Black,1,1,30000.0,420.0,4.2
Porsche,911 Carrera,2007,26021,Gasoline,6-Speed M/T,Silver,Gray,0,1,53999.0,325.0,3.6
Audi,A4 2.0T Premium Plus,2015,73000,E85 Flex Fuel,A/T,Black,Black,1,1,17200.0,220.0,2.0
Audi,A4 3.2 Premium Plus quattro,2009,153000,Gasoline,6-Speed A/T,Gray,Beige,0,1,8700.0,265.0,3.2
Ford,Excursion Limited,2003,67550,Diesel,5-Speed A/T,Gold,Beige,0,1,30000.0,325.0,6.0
Ford,Excursion Limited,2004,170000,Gasoline,A/T,Gold,Gold,0,1,8500.0,310.0,6.8
Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2017,53000,Gasoline,Transmission w/Dual Shift Mode,Black,Beige,0,1,47500.0,510.0,5.0
Audi,Q8 3.0T Prestige,2019,54900,Hybrid,A/T,Gold,Black,1,1,48500.0,335.0,3.0
BMW,X5 xDrive35i,2016,89000,Gasoline,8-Speed A/T,Black,Black,0,1,24000.0,300.0,3.0
Ford,Bronco Base,2022,6200,Gasoline,7-Speed M/T,Black,Black,0,1,49000.0,275.0,2.3
Ford,F-150 XLT,2021,51808,Gasoline,10-Speed Automatic,Silver,Black,0,1,42388.0,375.0,5.0
Hyundai,Genesis Coupe 3.8 Track,2013,89000,Gasoline,6-Speed M/T,White,Black,1,1,12500.0,344.0,3.8
Toyota,Camry LE,1999,86111,Gasoline,A/T,Gold,Beige,1,1,3500.0,133.0,2.2
Mercedes-Benz,E-Class E 400 4MATIC,2018,45203,Gasoline,9-Speed Automatic,White,Saddle Brown,0,1,39853.0,362.0,3.0
Audi,S5 3.0T Prestige,2022,14739,Gasoline,1-Speed Automatic,Daytona Gray Pearl Effect,Black,0,0,61900.0,343.5,3.0
Buick,Enclave Premium,2017,139105,Gasoline,6-Speed Automatic,Iridium Metallic,Light Titanium,1,1,17550.0,288.0,3.6
Lamborghini,Gallardo LP560-4,2010,45014,Gasoline,6-Speed A/T,Gray,Black,0,1,99175.0,560.0,5.2
Ford,Mustang GT Premium,2011,101000,Gasoline,6-Speed M/T,Red,Black,0,1,18500.0,412.0,5.0
GMC,Yukon XL SLT,2016,93000,Gasoline,A/T,Black,Black,1,1,30000.0,355.0,5.3
Ford,Mustang V6 Premium,2013,62500,Gasoline,6-Speed M/T,Black,Black,0,1,16000.0,305.0,3.7
Lexus,IS-F Base,2008,75000,Gasoline,8-Speed A/T,Blue,Black,1,1,29000.0,416.0,5.0
BMW,435 i,2015,34455,Gasoline,8-Speed A/T,Gray,Beige,0,1,28000.0,300.0,3.0
Land,Rover Range Rover Supercharged,2010,130000,Gasoline,A/T,White,Black,0,1,15500.0,510.0,5.0
Mercedes-Benz,CLA-Class CLA 250,2014,76170,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,1,1,16500.0,208.0,2.0
GMC,Yukon SLT,2010,194500,E85 Flex Fuel,6-Speed A/T,White,Beige,1,1,9500.0,320.0,5.3
BMW,535 i,2008,135000,Gasoline,A/T,Silver,Black,0,1,5699.0,300.0,3.0
Dodge,Charger GT,2021,33000,Gasoline,Transmission w/Dual Shift Mode,White,Gray,1,1,26999.0,300.0,3.6
Hyundai,Genesis 3.8,2010,98700,Gasoline,Transmission w/Dual Shift Mode,Beige,Beige,0,1,10340.0,290.0,3.8
Honda,Civic Type R Touring,2018,72900,Gasoline,6-Speed M/T,Black,Black,1,1,35500.0,306.0,2.0
Dodge,Durango R/T,2016,135000,Gasoline,A/T,Black,Black,0,1,20000.0,360.0,5.7
Chevrolet,Silverado 1500 Limited High Country,2022,2550,Gasoline,10-Speed A/T,Red,Black,0,1,60000.0,355.0,5.3
Jeep,Grand Cherokee Altitude,2020,35289,Gasoline,8-Speed Automatic,Granite Crystal Clearcoat Metallic,Black,0,0,35470.0,285.0,3.6
RAM,1500 Laramie,2022,14636,Gasoline,8-Speed Automatic,Diamond Black,Black,0,0,46599.0,395.0,5.7
Chrysler,Crossfire Limited,2005,24847,Gasoline,5-Speed Automatic,White,Dark Gray,0,1,13046.0,215.0,3.2
Nissan,Rogue SL,2019,29558,Gasoline,Automatic CVT,Magnetic Black,Charcoal,0,1,25884.0,170.0,2.5
Audi,A6 55 Premium Plus,2023,6581,Gasoline,"Automatic, 7-Spd S tronic Dual-Clutch",Chronos Gray Metallic,Black,0,0,59900.0,333.0,3.0
Mercedes-Benz,AMG GT 53 Base,2020,22000,Hybrid,9-Speed A/T,Gray,Black,0,1,83999.0,429.0,3.0
Acura,ILX Technology Plus Package,2017,68200,Gasoline,Transmission w/Dual Shift Mode,Black,–,1,1,15750.0,201.0,2.4
Land,Rover Range Rover P530 SE SWB,2023,2800,Gasoline,8-Speed A/T,White,Red,0,1,99175.0,523.0,4.4
Ford,Expedition Platinum,2019,51300,Gasoline,10-Speed Automatic,White,Platinum,0,1,48295.0,400.0,3.5
BMW,M3 Base,2008,133500,Gasoline,6-Speed M/T,Gray,Black,0,1,18500.0,414.0,4.0
INFINITI,M37 x,2012,49000,Gasoline,7-Speed A/T,Gray,Black,0,1,19900.0,330.0,3.7
BMW,650 i,2008,125470,Gasoline,A/T,Black,Beige,0,1,8000.0,360.0,4.8
Mazda,RX-8 Grand Touring,2008,81219,Gasoline,6-Speed M/T,Red,Black,0,1,8500.0,232.0,1.3
Porsche,Boxster Base,1999,72000,Gasoline,5-Speed M/T,Blue,Gray,0,1,12250.0,201.0,2.5
Acura,ILX Premium & A-SPEC Packages,2019,19500,Gasoline,8-Speed A/T,Gray,Black,0,1,25000.0,201.0,2.4
Porsche,911 Carrera S,2017,20561,Gasoline,7-Speed M/T,Red,Black,0,1,99175.0,420.0,3.0
Lexus,LX 570 Base,2016,33655,Gasoline,8-Speed A/T,White,Brown,0,1,62900.0,383.0,5.7
Toyota,Highlander Limited Platinum,2015,135140,Gasoline,A/T,White,Beige,0,1,23500.0,270.0,3.5
Maserati,Ghibli Base,2015,73000,Gasoline,8-Speed A/T,Black,Brown,0,1,17999.0,345.0,3.0
Land,Rover Range Rover 3.0L Supercharged HSE,2017,55000,Gasoline,A/T,White,Beige,1,1,58000.0,380.0,3.0
Chevrolet,Cruze LTZ,2013,87000,Gasoline,A/T,Blue,Black,1,1,10000.0,138.0,1.4
BMW,325 xi,2006,137825,Gasoline,6-Speed A/T,Silver,Black,0,1,4000.0,215.0,3.0
Acura,MDX Technology,2008,184421,Gasoline,A/T,Gray,Black,0,1,5000.0,300.0,3.7
Lincoln,MKC Base,2015,95000,Gasoline,6-Speed A/T,White,Black,1,1,14900.0,240.0,2.0
Kia,Sportage Nightfall,2022,26468,Gasoline,6-Speed Automatic,Pacific Blue,Black,1,1,27875.0,201.0,2.4
Bentley,Arnage R,2003,55050,Gasoline,4-Speed A/T,Gray,Gray,0,1,34995.0,400.0,6.75
Kia,Sorento LX,2021,54200,Gasoline,A/T,White,Black,0,1,23800.0,191.0,2.5
Lexus,SC 430 Base,2002,109762,Gasoline,5-Speed A/T,Blue,Brown,0,1,15000.0,300.0,4.3
Land,Rover Range Rover Evoque Base,2012,92080,Gasoline,6-Speed A/T,Gray,Black,0,1,14500.0,240.0,2.0
Acura,TLX Type S w/Performance Tire,2023,1798,Gasoline,10-Speed A/T,Black,Black,0,1,53000.0,355.0,3.0
GMC,Sierra 1500 SLE Crew Cab,2006,167500,Gasoline,A/T,Silver,Black,0,1,14500.0,295.0,5.3
GMC,Sierra 1500 Denali Ultimate,2023,2500,Gasoline,10-Speed A/T,White,Brown,0,1,84000.0,420.0,6.2
Mercedes-Benz,E-Class E 400,2016,77000,Gasoline,7-Speed A/T,White,Beige,1,1,24000.0,329.0,3.0
MINI,Hardtop Cooper,2019,19850,Gasoline,6-Speed A/T,Black,Black,0,1,24000.0,134.0,1.5
Ford,Bronco Outer Banks Advanced,2023,3400,Gasoline,10-Speed A/T,Gray,Gray,0,1,57000.0,275.0,2.3
Ford,Bronco,2021,3596,Gasoline,10-Speed Automatic,Blue,Black Onyx,0,0,56900.0,325.0,2.7
Ford,F-350 Lariat Super Duty Crew Cab,2009,130200,Diesel,5-Speed A/T,White,Beige,0,1,28900.0,350.0,6.4
Land,Rover Discovery Sport SE,2017,48200,Gasoline,9-Speed A/T,White,Gray,0,1,24998.0,240.0,2.0
GMC,Yukon XL SLT,2016,183544,Gasoline,6-Speed A/T,Black,Black,1,1,22000.0,355.0,5.3
Ford,Focus RS Base,2016,14900,Gasoline,6-Speed M/T,Blue,Black,0,1,39000.0,350.0,2.3
Ford,Bronco Badlands Advanced,2022,4200,Gasoline,10-Speed A/T,Blue,Black,0,1,65994.0,315.0,2.7
Hyundai,Genesis 5,2012,15698,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,1,19000.0,429.0,5.0
Jeep,Wrangler Unlimited Rubicon,2022,1750,Gasoline,8-Speed A/T,Gray,Brown,0,1,65500.0,285.0,3.6
BMW,X4 xDrive30i,2022,34800,Gasoline,A/T,Blue,Brown,0,1,46000.0,248.0,2.0
Jaguar,F-PACE S,2020,35580,Gasoline,Automatic,Eiger Grey Metallic,Ebony/Light Oyster Stitch,0,0,46998.0,340.0,3.0
Acura,RSX Type S,2006,71400,Gasoline,6-Speed M/T,Black,Gray,0,0,14990.0,201.0,2.0
Mazda,MX-5 Miata Base,2003,9260,Gasoline,5-Speed M/T,White,Beige,0,1,22000.0,142.0,1.8
GMC,Yukon XL SLT,2023,28500,Gasoline,A/T,Black,Black,0,1,67800.0,355.0,5.3
Mercedes-Benz,E-Class E 350 4MATIC,2008,91900,Gasoline,5-Speed A/T,Black,Black,0,1,8900.0,268.0,3.5
INFINITI,G35 Base,2004,130000,Gasoline,5-Speed A/T,Beige,Beige,0,1,7500.0,260.0,3.5
Cadillac,XTS Premium,2013,56860,Gasoline,6-Speed Automatic,White Diamond Tri-Coat,Shale,1,1,21995.0,401.5,3.6
MINI,Hardtop Cooper S,2017,44300,Gasoline,6-Speed M/T,Silver,Black,0,1,20784.0,189.0,2.0
BMW,X5 xDrive35i,2014,120000,Gasoline,Transmission w/Dual Shift Mode,Black,Black,0,0,20000.0,300.0,3.0
Mercedes-Benz,SL-Class SL 550,2013,72500,Gasoline,7-Speed A/T,Black,Beige,0,1,31450.0,429.0,4.6
RAM,1500 Tradesman/Express,2017,72000,Gasoline,8-Speed A/T,Blue,Beige,1,1,24200.0,395.0,5.7
BMW,135 i,2011,132000,Gasoline,7-Speed A/T,Black,Beige,0,1,11000.0,300.0,3.0
